name,url,city
53. Edificio Garcia,https://www.tripadvisor.co/Attraction_Review-g297473-d10392005-Reviews-Edificio_Garcia-Barranquilla_Atlantico_Department.html,Atlantico
54. Universidad del Atlantico,https://www.tripadvisor.co/Attraction_Review-g297473-d6951853-Reviews-Universidad_del_Atlantico-Barranquilla_Atlantico_Department.html,Atlantico
55. Parroquia Santa Bernardita,https://www.tripadvisor.co/Attraction_Review-g297473-d7901092-Reviews-Parroquia_Santa_Bernardita-Barranquilla_Atlantico_Department.html,Atlantico
56. Colegio Salesiano San Roque,https://www.tripadvisor.co/Attraction_Review-g297473-d8677241-Reviews-Colegio_Salesiano_San_Roque-Barranquilla_Atlantico_Department.html,Atlantico
57. Centro Comercial Panorama,https://www.tripadvisor.co/Attraction_Review-g297473-d7930988-Reviews-Centro_Comercial_Panorama-Barranquilla_Atlantico_Department.html,Atlantico
58. Parque Aeronautico y Museo Aeronaval,https://www.tripadvisor.co/Attraction_Review-g297473-d5043137-Reviews-Parque_Aeronautico_y_Museo_Aeronaval-Barranquilla_Atlantico_Department.html,Atlantico
59. Monumento La María Mulata,https://www.tripadvisor.co/Attraction_Review-g297473-d8817514-Reviews-Monumento_La_Maria_Mulata-Barranquilla_Atlantico_Department.html,Atlantico
60. Iglesia de Santo Domingo de Guzman,https://www.tripadvisor.co/Attraction_Review-g2716332-d7688247-Reviews-Iglesia_de_Santo_Domingo_de_Guzman-Usiacuri_Atlantico_Department.html,Atlantico
61. Iglesia del Sagrado Corazon,https://www.tripadvisor.co/Attraction_Review-g297473-d7901091-Reviews-Iglesia_del_Sagrado_Corazon-Barranquilla_Atlantico_Department.html,Atlantico
62. Transmetro,https://www.tripadvisor.co/Attraction_Review-g297473-d8729830-Reviews-Transmetro-Barranquilla_Atlantico_Department.html,Atlantico
63. Chorro De San Luis,https://www.tripadvisor.co/Attraction_Review-g7924360-d19318750-Reviews-Chorro_De_San_Luis-Tubara_Atlantico_Department.html,Atlantico
64. Museo de Arte Moderno de Barranquilla,https://www.tripadvisor.co/Attraction_Review-g297473-d3619290-Reviews-Museo_de_Arte_Moderno_de_Barranquilla-Barranquilla_Atlantico_Department.html,Atlantico
65. Plaza Principal de Puerto Colombia,https://www.tripadvisor.co/Attraction_Review-g4454796-d7788435-Reviews-Plaza_Principal_de_Puerto_Colombia-Puerto_Colombia_Atlantico_Department.html,Atlantico
66. Iglesia de Nuestra Señora de Chiquinquira,https://www.tripadvisor.co/Attraction_Review-g297473-d8646487-Reviews-Iglesia_de_Nuestra_Senora_de_Chiquinquira-Barranquilla_Atlantico_Department.html,Atlantico
67. Jardín Botánico de Barranquilla,https://www.tripadvisor.co/Attraction_Review-g297473-d10208468-Reviews-Jardin_Botanico_de_Barranquilla-Barranquilla_Atlantico_Department.html,Atlantico
68. Plaza de los Artesanos,https://www.tripadvisor.co/Attraction_Review-g297473-d9850684-Reviews-Plaza_de_los_Artesanos-Barranquilla_Atlantico_Department.html,Atlantico
69. Teatro Jose Consuegra Higgins,https://www.tripadvisor.co/Attraction_Review-g297473-d7728977-Reviews-Teatro_Jose_Consuegra_Higgins-Barranquilla_Atlantico_Department.html,Atlantico
70. Santuario Mariano Nuestra Señora del Carmen de Puerto Colombia,https://www.tripadvisor.co/Attraction_Review-g4454796-d8677667-Reviews-Santuario_Mariano_Nuestra_Senora_del_Carmen_de_Puerto_Colombia-Puerto_Colombia_A.html,Atlantico
71. Parque de Las Nieves,https://www.tripadvisor.co/Attraction_Review-g297473-d8587899-Reviews-Parque_de_Las_Nieves-Barranquilla_Atlantico_Department.html,Atlantico
72. Parque Tomás Suri Salcedo,https://www.tripadvisor.co/Attraction_Review-g297473-d6922702-Reviews-Parque_Tomas_Suri_Salcedo-Barranquilla_Atlantico_Department.html,Atlantico
73. Museo del Carnaval,https://www.tripadvisor.co/Attraction_Review-g297473-d23473108-Reviews-Museo_del_Carnaval-Barranquilla_Atlantico_Department.html,Atlantico
74. Sinagoga Shaare Sedek,https://www.tripadvisor.co/Attraction_Review-g297473-d7909826-Reviews-Sinagoga_Shaare_Sedek-Barranquilla_Atlantico_Department.html,Atlantico
75. Iglesia San Antonio de Padua,https://www.tripadvisor.co/Attraction_Review-g2440200-d8007661-Reviews-Iglesia_San_Antonio_de_Padua-Sabanalarga_Atlantico_Department.html,Atlantico
76. Centro Comercial Carnaval,https://www.tripadvisor.co/Attraction_Review-g2440181-d15557351-Reviews-Centro_Comercial_Carnaval-Soledad_Atlantico_Department.html,Atlantico
77. Puerto Velero,https://www.tripadvisor.co/Attraction_Review-g7924360-d17464757-Reviews-Puerto_Velero-Tubara_Atlantico_Department.html,Atlantico
78. Reserva Natural Y Ecoturistica El Horeb,https://www.tripadvisor.co/Attraction_Review-g4454796-d13129992-Reviews-Reserva_Natural_Y_Ecoturistica_El_Horeb-Puerto_Colombia_Atlantico_Department.html,Atlantico
79. Parque Cementerio Universal,https://www.tripadvisor.co/Attraction_Review-g297473-d8809628-Reviews-Parque_Cementerio_Universal-Barranquilla_Atlantico_Department.html,Atlantico
80. Estación del Antiguo Ferrocarril de Bolivar,https://www.tripadvisor.co/Attraction_Review-g4454796-d8677666-Reviews-Estacion_del_Antiguo_Ferrocarril_de_Bolivar-Puerto_Colombia_Atlantico_Department.html,Atlantico
81. Cauca Viejo,https://www.tripadvisor.co/Attraction_Review-g4454796-d9731581-Reviews-Cauca_Viejo-Puerto_Colombia_Atlantico_Department.html,Atlantico
82. Parque Jose Prudencio Padilla,https://www.tripadvisor.co/Attraction_Review-g297473-d7007449-Reviews-Parque_Jose_Prudencio_Padilla-Barranquilla_Atlantico_Department.html,Atlantico
83. Centro Comercial Gran Boulevard,https://www.tripadvisor.co/Attraction_Review-g297473-d8423085-Reviews-Centro_Comercial_Gran_Boulevard-Barranquilla_Atlantico_Department.html,Atlantico
84. Gran Casino Buenavista,https://www.tripadvisor.co/Attraction_Review-g297473-d9737798-Reviews-Gran_Casino_Buenavista-Barranquilla_Atlantico_Department.html,Atlantico
85. Parque Venezuela Magico,https://www.tripadvisor.co/Attraction_Review-g297473-d6951851-Reviews-Parque_Venezuela_Magico-Barranquilla_Atlantico_Department.html,Atlantico
86. Centro Islámico Mezquita Othman Ben Affan,https://www.tripadvisor.co/Attraction_Review-g297473-d7967122-Reviews-Centro_Islamico_Mezquita_Othman_Ben_Affan-Barranquilla_Atlantico_Department.html,Atlantico
87. Bellas Artes,https://www.tripadvisor.co/Attraction_Review-g297473-d8738857-Reviews-Bellas_Artes-Barranquilla_Atlantico_Department.html,Atlantico
88. La Troja,https://www.tripadvisor.co/Attraction_Review-g297473-d3236398-Reviews-La_Troja-Barranquilla_Atlantico_Department.html,Atlantico
89. Museo del Atlantico,https://www.tripadvisor.co/Attraction_Review-g297473-d8809634-Reviews-Museo_del_Atlantico-Barranquilla_Atlantico_Department.html,Atlantico
90. Iglesia Santa Maria Magdalena,https://www.tripadvisor.co/Attraction_Review-g2440196-d8002625-Reviews-Iglesia_Santa_Maria_Magdalena-Malambo_Atlantico_Department.html,Atlantico
121. Capilla San Isidro,https://www.tripadvisor.co/Attraction_Review-g4452838-d8677664-Reviews-Capilla_San_Isidro-Baranoa_Atlantico_Department.html,Atlantico
122. Galeria Artesanal & Comercial 72,https://www.tripadvisor.co/Attraction_Review-g297473-d20082030-Reviews-Galeria_Artesanal_Comercial_72-Barranquilla_Atlantico_Department.html,Atlantico
123. Museo Tomas Arrieta,https://www.tripadvisor.co/Attraction_Review-g297473-d18850313-Reviews-Museo_Tomas_Arrieta-Barranquilla_Atlantico_Department.html,Atlantico
124. Estadio Romelio Martínez,https://www.tripadvisor.co/Attraction_Review-g297473-d16718640-Reviews-Estadio_Romelio_Martinez-Barranquilla_Atlantico_Department.html,Atlantico
125. Coliseo Elías Chegwin,https://www.tripadvisor.co/Attraction_Review-g297473-d17430480-Reviews-Coliseo_Elias_Chegwin-Barranquilla_Atlantico_Department.html,Atlantico
126. Barranquilla,https://www.tripadvisor.co/Attraction_Review-g297473-d19503095-Reviews-Barranquilla-Barranquilla_Atlantico_Department.html,Atlantico
127. Todomono,https://www.tripadvisor.co/Attraction_Review-g297473-d5975738-Reviews-Todomono-Barranquilla_Atlantico_Department.html,Atlantico
128. Centro Italiano de Barranquilla,https://www.tripadvisor.co/Attraction_Review-g297473-d20162798-Reviews-Centro_Italiano_de_Barranquilla-Barranquilla_Atlantico_Department.html,Atlantico
129. Monumento Al Concorde,https://www.tripadvisor.co/Attraction_Review-g2440196-d20832832-Reviews-Monumento_Al_Concorde-Malambo_Atlantico_Department.html,Atlantico
130. Elsa Piñeres Galería,https://www.tripadvisor.co/Attraction_Review-g297473-d25013392-Reviews-Elsa_Pineres_Galeria-Barranquilla_Atlantico_Department.html,Atlantico
131. Parroquia Caridad Del Cobre,https://www.tripadvisor.co/Attraction_Review-g297473-d24961499-Reviews-Parroquia_Caridad_Del_Cobre-Barranquilla_Atlantico_Department.html,Atlantico
132. Capilla Santa Veronica,https://www.tripadvisor.co/Attraction_Review-g8388548-d23140472-Reviews-Capilla_Santa_Veronica-Santa_Veronica_Atlantico_Department.html,Atlantico
133. Casa Lubavitch-barranquilla,https://www.tripadvisor.co/Attraction_Review-g297473-d23977084-Reviews-Casa_Lubavitch_barranquilla-Barranquilla_Atlantico_Department.html,Atlantico
134. Caminata La Ciénaga de Balboa a Puerto Colombia,https://www.tripadvisor.co/Attraction_Review-g4454796-d25316681-Reviews-Caminata_La_Cienaga_de_Balboa_a_Puerto_Colombia-Puerto_Colombia_Atlantico_Depar.html,Atlantico
135. Iglesia San Juan Bautista Precursor,https://www.tripadvisor.co/Attraction_Review-g4458278-d23647658-Reviews-Iglesia_San_Juan_Bautista_Precursor-Palmar_de_Varela_Atlantico_Department.html,Atlantico
136. Trucupey,https://www.tripadvisor.co/Attraction_Review-g297473-d4763149-Reviews-Trucupey-Barranquilla_Atlantico_Department.html,Atlantico
137. Divercity Barranquilla,https://www.tripadvisor.co/Attraction_Review-g297473-d9836644-Reviews-Divercity_Barranquilla-Barranquilla_Atlantico_Department.html,Atlantico
138. La puerta de abajo,https://www.tripadvisor.co/Attraction_Review-g297473-d8614604-Reviews-La_Puerta_De_Abajo-Barranquilla_Atlantico_Department.html,Atlantico
139. Zona F,https://www.tripadvisor.co/Attraction_Review-g297473-d4731887-Reviews-Zona_F-Barranquilla_Atlantico_Department.html,Atlantico
140. Monumento Ventana al Mundo,https://www.tripadvisor.co/Attraction_Review-g297473-d25402803-Reviews-Monumento_Ventana_al_Mundo-Barranquilla_Atlantico_Department.html,Atlantico
141. Frogg Club,https://www.tripadvisor.co/Attraction_Review-g297473-d8564219-Reviews-Frogg_Club-Barranquilla_Atlantico_Department.html,Atlantico
142. Parque del Sol,https://www.tripadvisor.co/Attraction_Review-g297473-d2242150-Reviews-Parque_del_Sol-Barranquilla_Atlantico_Department.html,Atlantico
143. Galería de la 72,https://www.tripadvisor.co/Attraction_Review-g297473-d25806626-Reviews-Galeria_de_la_72-Barranquilla_Atlantico_Department.html,Atlantico
144. Family Planet,https://www.tripadvisor.co/Attraction_Review-g297473-d11625588-Reviews-Family_Planet-Barranquilla_Atlantico_Department.html,Atlantico
145. Teatro Amira de la Rosa,https://www.tripadvisor.co/Attraction_Review-g297473-d7007393-Reviews-Teatro_Amira_de_la_Rosa-Barranquilla_Atlantico_Department.html,Atlantico
146. Zero Gravity Barranquilla,https://www.tripadvisor.co/Attraction_Review-g297473-d12847281-Reviews-Zero_Gravity_Barranquilla-Barranquilla_Atlantico_Department.html,Atlantico
147. Ranch Texas,https://www.tripadvisor.co/Attraction_Review-g4452838-d15214187-Reviews-Ranch_Texas-Baranoa_Atlantico_Department.html,Atlantico
148. Moret Club,https://www.tripadvisor.co/Attraction_Review-g297473-d12676226-Reviews-Moret_Club-Barranquilla_Atlantico_Department.html,Atlantico
149. La KZ,https://www.tripadvisor.co/Attraction_Review-g297473-d12195299-Reviews-La_KZ-Barranquilla_Atlantico_Department.html,Atlantico
150. Killa Party abis,https://www.tripadvisor.co/Attraction_Review-g297473-d5494884-Reviews-Killa_Party_abis-Barranquilla_Atlantico_Department.html,Atlantico
