name,url,city
26. Portal de Los Dulces,https://www.tripadvisor.co/Attraction_Review-g297476-d6732928-Reviews-Portal_de_Los_Dulces-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
27. Plaza de la Aduana,https://www.tripadvisor.co/Attraction_Review-g297476-d7726891-Reviews-Plaza_de_la_Aduana-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
28. Mercado Bazurto,https://www.tripadvisor.co/Attraction_Review-g297476-d2262878-Reviews-Mercado_Bazurto-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
29. Museo de Arte Moderno de Cartagena de Indias,https://www.tripadvisor.co/Attraction_Review-g297476-d2704438-Reviews-Museo_de_Arte_Moderno_de_Cartagena_de_Indias-Cartagena_Cartagena_District_Bolivar.html,Cartagena
2022,https://www.tripadvisor.co/Attraction_Review-g297476-d8298613-Reviews-Plaza_Bocagrande_Centro_Comercial-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
30. Plaza Bocagrande Centro Comercial,https://www.tripadvisor.co/Attraction_Review-g297476-d8298613-Reviews-Plaza_Bocagrande_Centro_Comercial-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
31. Monumento a los Zapatos Viejos,https://www.tripadvisor.co/Attraction_Review-g297476-d6732929-Reviews-Monumento_a_los_Zapatos_Viejos-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
32. Parque del Centenario,https://www.tripadvisor.co/Attraction_Review-g297476-d7723543-Reviews-Parque_del_Centenario-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
33. Iglesia de Santo Toribio,https://www.tripadvisor.co/Attraction_Review-g297476-d7029260-Reviews-Iglesia_de_Santo_Toribio-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
34. Casa Museo Rafael Nunez,https://www.tripadvisor.co/Attraction_Review-g297476-d6132701-Reviews-Casa_Museo_Rafael_Nunez-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
35. Port Oasis,https://www.tripadvisor.co/Attraction_Review-g297476-d16745723-Reviews-Port_Oasis-Cartagena_Cartagena_District_Bolivar_Department.html,Cartagena
